Submission ID,Common Name,Scientific Name,Taxonomic Order,Count,State/Province,County,Location ID,Location,Latitude,Longitude,Date,Time,Protocol,Duration (Min),All Obs Reported,Distance Traveled (km),Area Covered (ha),Number of Observers,Breeding Code,Observation Details,Checklist Comments,ML Catalog Numbers
S133435163,Williamson's Sapsucker,Sphyrapicus thyroideus,10813,3,US-CO,Park,L23534329,"Forest Service Road 431, Fairplay, Colorado, US (39.038, -105.977)",39.0381226,-105.9771459,2023-04-11,12:06 PM,eBird - Traveling Count,43,1,0.91,,3,,"3-5. 39.0364337, -105.9786725. At least two males and one female in flight. Both sapsucker and flikr seemed to all fly westward in what looked like ramping migration behaviour.",,557085571 557085581 557085591 557085601 557085611 557085631 559460481
S133470266,Red-naped Sapsucker,Sphyrapicus nuchalis,10817,1,US-CO,Chaffee,L1133761,Poncha Springs (town),38.5124115,-106.0736418,2023-04-11,6:59 PM,eBird - Traveling Count,18,1,1,,1,,,,556688821 557101581 557101591
S133470266,Lewis's Woodpecker,Melanerpes lewis,10831,1,US-CO,Chaffee,L1133761,Poncha Springs (town),38.5124115,-106.0736418,2023-04-11,6:59 PM,eBird - Traveling Count,18,1,1,,1,,,,556688921
S133417037,American Three-toed Woodpecker,Picoides dorsalis,10904,2,US-CO,Jefferson,L876859,Reynolds Ranch County Park,39.4663152,-105.2362776,2023-04-11,6:30 AM,eBird - Traveling Count,129,1,3.38,,3,,"39.465332, -105.246847. drumming fainting at the end",,557084251 557084261 559460281 559460291
S133417037,Downy Woodpecker,Dryobates pubescens,11083,2,US-CO,Jefferson,L876859,Reynolds Ranch County Park,39.4663152,-105.2362776,2023-04-11,6:30 AM,eBird - Traveling Count,129,1,3.38,,3,,,,
S133470266,Hairy Woodpecker,Dryobates villosus,11110,1,US-CO,Chaffee,L1133761,Poncha Springs (town),38.5124115,-106.0736418,2023-04-11,6:59 PM,eBird - Traveling Count,18,1,1,,1,,,,
S133417037,Hairy Woodpecker,Dryobates villosus,11110,2,US-CO,Jefferson,L876859,Reynolds Ranch County Park,39.4663152,-105.2362776,2023-04-11,6:30 AM,eBird - Traveling Count,129,1,3.38,,3,,,,
S133470266,Northern Flicker,Colaptes auratus,11572,2,US-CO,Chaffee,L1133761,Poncha Springs (town),38.5124115,-106.0736418,2023-04-11,6:59 PM,eBird - Traveling Count,18,1,1,,1,,,,
S133417037,Northern Flicker,Colaptes auratus,11572,9,US-CO,Jefferson,L876859,Reynolds Ranch County Park,39.4663152,-105.2362776,2023-04-11,6:30 AM,eBird - Traveling Count,129,1,3.38,,3,,,,
S133435163,Northern Flicker,Colaptes auratus,11572,3,US-CO,Park,L23534329,"Forest Service Road 431, Fairplay, Colorado, US (39.038, -105.977)",39.0381226,-105.9771459,2023-04-11,12:06 PM,eBird - Traveling Count,43,1,0.91,,3,,,,
S133451029,Northern Flicker,Colaptes auratus,11572,2,US-CO,Park,L111059,Park,39.12713,-105.75408,2023-04-11,9:54 AM,eBird - Casual Observation,,0,,,3,,,,
S133446990,Pinyon Jay,Gymnorhinus cyanocephalus,20765,1,US-CO,Chaffee,L6018262,Browns Canyon NM--Ruby Mountain Campground area,38.752615,-106.070245,2023-04-11,2:50 PM,eBird - Traveling Count,19,1,0.73,,2,,"One flying across the river. Bad view, but hear.",,
S133452318,Pinyon Jay,Gymnorhinus cyanocephalus,20765,20,US-CO,Chaffee,L23537511,"US Highway 285, Salida, Colorado, US (38.615, -106.08)",38.6145992,-106.0800483,2023-04-11,4:06 PM,eBird - Casual Observation,,0,,,3,,,,557086111 557086121 559454651
S133457016,Steller's Jay,Cyanocitta stelleri,20766,1,US-CO,Chaffee,L23538351,"12448 County Road 191, Salida, Colorado, US (38.612, -106.065)",38.6116955,-106.0653435,2023-04-11,4:40 PM,eBird - Traveling Count,16,1,0.75,,3,,,,
S133452318,Steller's Jay,Cyanocitta stelleri,20766,1,US-CO,Chaffee,L23537511,"US Highway 285, Salida, Colorado, US (38.615, -106.08)",38.6145992,-106.0800483,2023-04-11,4:06 PM,eBird - Casual Observation,,0,,,3,,,,
S133470266,Blue Jay,Cyanocitta cristata,20786,3,US-CO,Chaffee,L1133761,Poncha Springs (town),38.5124115,-106.0736418,2023-04-11,6:59 PM,eBird - Traveling Count,18,1,1,,1,,,,
S133454555,Woodhouse's Scrub-Jay,Aphelocoma woodhouseii,20805,1,US-CO,Chaffee,L23537903,"12105 County Road 251A, Salida, Colorado, US (38.608, -106.103)",38.6078386,-106.1026741,2023-04-11,4:16 PM,eBird - Traveling Count,12,1,0.8,,3,,,,559470571
S133449357,Woodhouse's Scrub-Jay,Aphelocoma woodhouseii,20805,1,US-CO,Chaffee,L23537001,"23850 US Highway 285, Buena Vista, Colorado, US (38.763, -106.091)",38.7629957,-106.0914914,2023-04-11,3:37 PM,eBird - Casual Observation,,0,,,3,,,,557085831 557085841 557085851
S133470266,Woodhouse's Scrub-Jay,Aphelocoma woodhouseii,20805,2,US-CO,Chaffee,L1133761,Poncha Springs (town),38.5124115,-106.0736418,2023-04-11,6:59 PM,eBird - Traveling Count,18,1,1,,1,,,,
S133470266,Black-billed Magpie,Pica hudsonia,20972,1,US-CO,Chaffee,L1133761,Poncha Springs (town),38.5124115,-106.0736418,2023-04-11,6:59 PM,eBird - Traveling Count,18,1,1,,1,,,,
S133417037,Black-billed Magpie,Pica hudsonia,20972,1,US-CO,Jefferson,L876859,Reynolds Ranch County Park,39.4663152,-105.2362776,2023-04-11,6:30 AM,eBird - Traveling Count,129,1,3.38,,3,,,,
S133451029,Black-billed Magpie,Pica hudsonia,20972,4,US-CO,Park,L111059,Park,39.12713,-105.75408,2023-04-11,9:54 AM,eBird - Casual Observation,,0,,,3,,,,
S133454555,Clark's Nutcracker,Nucifraga columbiana,20980,1,US-CO,Chaffee,L23537903,"12105 County Road 251A, Salida, Colorado, US (38.608, -106.103)",38.6078386,-106.1026741,2023-04-11,4:16 PM,eBird - Traveling Count,12,1,0.8,,3,,,,
S133446990,Clark's Nutcracker,Nucifraga columbiana,20980,1,US-CO,Chaffee,L6018262,Browns Canyon NM--Ruby Mountain Campground area,38.752615,-106.070245,2023-04-11,2:50 PM,eBird - Traveling Count,19,1,0.73,,2,,,,
S133452318,Clark's Nutcracker,Nucifraga columbiana,20980,2,US-CO,Chaffee,L23537511,"US Highway 285, Salida, Colorado, US (38.615, -106.08)",38.6145992,-106.0800483,2023-04-11,4:06 PM,eBird - Casual Observation,,0,,,3,,,,
S133435163,Clark's Nutcracker,Nucifraga columbiana,20980,2,US-CO,Park,L23534329,"Forest Service Road 431, Fairplay, Colorado, US (39.038, -105.977)",39.0381226,-105.9771459,2023-04-11,12:06 PM,eBird - Traveling Count,43,1,0.91,,3,,,,
S133446990,American Crow,Corvus brachyrhynchos,21054,3,US-CO,Chaffee,L6018262,Browns Canyon NM--Ruby Mountain Campground area,38.752615,-106.070245,2023-04-11,2:50 PM,eBird - Traveling Count,19,1,0.73,,2,,,,
S133417037,American Crow,Corvus brachyrhynchos,21054,19,US-CO,Jefferson,L876859,Reynolds Ranch County Park,39.4663152,-105.2362776,2023-04-11,6:30 AM,eBird - Traveling Count,129,1,3.38,,3,,,,
S133451029,American Crow,Corvus brachyrhynchos,21054,10,US-CO,Park,L111059,Park,39.12713,-105.75408,2023-04-11,9:54 AM,eBird - Casual Observation,,0,,,3,,,,
S133457016,Common Raven,Corvus corax,21121,1,US-CO,Chaffee,L23538351,"12448 County Road 191, Salida, Colorado, US (38.612, -106.065)",38.6116955,-106.0653435,2023-04-11,4:40 PM,eBird - Traveling Count,16,1,0.75,,3,,,,
S133417037,Common Raven,Corvus corax,21121,2,US-CO,Jefferson,L876859,Reynolds Ranch County Park,39.4663152,-105.2362776,2023-04-11,6:30 AM,eBird - Traveling Count,129,1,3.38,,3,,,,
S133435163,Common Raven,Corvus corax,21121,2,US-CO,Park,L23534329,"Forest Service Road 431, Fairplay, Colorado, US (39.038, -105.977)",39.0381226,-105.9771459,2023-04-11,12:06 PM,eBird - Traveling Count,43,1,0.91,,3,,,,
S133451029,Common Raven,Corvus corax,21121,5,US-CO,Park,L111059,Park,39.12713,-105.75408,2023-04-11,9:54 AM,eBird - Casual Observation,,0,,,3,,,,
S133446990,Black-capped Chickadee,Poecile atricapillus,21563,1,US-CO,Chaffee,L6018262,Browns Canyon NM--Ruby Mountain Campground area,38.752615,-106.070245,2023-04-11,2:50 PM,eBird - Traveling Count,19,1,0.73,,2,,,,
S133435163,Mountain Chickadee,Poecile gambeli,21575,1,US-CO,Park,L23534329,"Forest Service Road 431, Fairplay, Colorado, US (39.038, -105.977)",39.0381226,-105.9771459,2023-04-11,12:06 PM,eBird - Traveling Count,43,1,0.91,,3,,,,
S133417037,Mountain Chickadee (Rocky Mts.),Poecile gambeli [gambeli Group],21576,14,US-CO,Jefferson,L876859,Reynolds Ranch County Park,39.4663152,-105.2362776,2023-04-11,6:30 AM,eBird - Traveling Count,129,1,3.38,,3,,,,
S133451029,Shore Lark,Eremophila alpestris,22065,5,US-CO,Park,L111059,Park,39.12713,-105.75408,2023-04-11,9:54 AM,eBird - Casual Observation,,0,,,3,,,,
S133451029,Tree Swallow,Tachycineta bicolor,23533,1,US-CO,Park,L111059,Park,39.12713,-105.75408,2023-04-11,9:54 AM,eBird - Casual Observation,,0,,,3,,,,
S133417037,Ruby-crowned Kinglet,Corthylio calendula,26270,6,US-CO,Jefferson,L876859,Reynolds Ranch County Park,39.4663152,-105.2362776,2023-04-11,6:30 AM,eBird - Traveling Count,129,1,3.38,,3,,,,
S133470266,White-breasted Nuthatch,Sitta carolinensis,26356,1,US-CO,Chaffee,L1133761,Poncha Springs (town),38.5124115,-106.0736418,2023-04-11,6:59 PM,eBird - Traveling Count,18,1,1,,1,,,,
S133417037,White-breasted Nuthatch,Sitta carolinensis,26356,6,US-CO,Jefferson,L876859,Reynolds Ranch County Park,39.4663152,-105.2362776,2023-04-11,6:30 AM,eBird - Traveling Count,129,1,3.38,,3,,,,
S133451029,White-breasted Nuthatch,Sitta carolinensis,26356,1,US-CO,Park,L111059,Park,39.12713,-105.75408,2023-04-11,9:54 AM,eBird - Casual Observation,,0,,,3,,,,
S133417037,Pygmy Nuthatch,Sitta pygmaea,26368,1,US-CO,Jefferson,L876859,Reynolds Ranch County Park,39.4663152,-105.2362776,2023-04-11,6:30 AM,eBird - Traveling Count,129,1,3.38,,3,,,,559454811
S133417037,Brown Creeper,Certhia americana,26441,1,US-CO,Jefferson,L876859,Reynolds Ranch County Park,39.4663152,-105.2362776,2023-04-11,6:30 AM,eBird - Traveling Count,129,1,3.38,,3,,,,
S133435163,Rock Wren,Salpinctes obsoletus,26573,1,US-CO,Park,L23534329,"Forest Service Road 431, Fairplay, Colorado, US (39.038, -105.977)",39.0381226,-105.9771459,2023-04-11,12:06 PM,eBird - Traveling Count,43,1,0.91,,3,,In the small ditch next to parking.,,
S133470266,Common Starling,Sturnus vulgaris,27232,5,US-CO,Chaffee,L1133761,Poncha Springs (town),38.5124115,-106.0736418,2023-04-11,6:59 PM,eBird - Traveling Count,18,1,1,,1,,,,
S133457016,Mountain Bluebird,Sialia currucoides,27553,1,US-CO,Chaffee,L23538351,"12448 County Road 191, Salida, Colorado, US (38.612, -106.065)",38.6116955,-106.0653435,2023-04-11,4:40 PM,eBird - Traveling Count,16,1,0.75,,3,,,,
S133446990,Mountain Bluebird,Sialia currucoides,27553,1,US-CO,Chaffee,L6018262,Browns Canyon NM--Ruby Mountain Campground area,38.752615,-106.070245,2023-04-11,2:50 PM,eBird - Traveling Count,19,1,0.73,,2,,,,
S133415445,Mountain Bluebird,Sialia currucoides,27553,1,US-CO,Jefferson,L23530618,"12988 South Foxton Road, Conifer, Colorado, US (39.481, -105.255)",39.4805567,-105.2547015,2023-04-11,9:39 AM,eBird - Casual Observation,,0,,,3,,,,
S133451029,Mountain Bluebird,Sialia currucoides,27553,4,US-CO,Park,L111059,Park,39.12713,-105.75408,2023-04-11,9:54 AM,eBird - Casual Observation,,0,,,3,,,,
S133417037,Townsend's Solitaire,Myadestes townsendi,27571,3,US-CO,Jefferson,L876859,Reynolds Ranch County Park,39.4663152,-105.2362776,2023-04-11,6:30 AM,eBird - Traveling Count,129,1,3.38,,3,,,,557085031 557085041
S133446990,American Robin,Turdus migratorius,27969,1,US-CO,Chaffee,L6018262,Browns Canyon NM--Ruby Mountain Campground area,38.752615,-106.070245,2023-04-11,2:50 PM,eBird - Traveling Count,19,1,0.73,,2,,,,
S133470266,American Robin,Turdus migratorius,27969,2,US-CO,Chaffee,L1133761,Poncha Springs (town),38.5124115,-106.0736418,2023-04-11,6:59 PM,eBird - Traveling Count,18,1,1,,1,,,,
S133417037,American Robin,Turdus migratorius,27969,6,US-CO,Jefferson,L876859,Reynolds Ranch County Park,39.4663152,-105.2362776,2023-04-11,6:30 AM,eBird - Traveling Count,129,1,3.38,,3,,,,557084091
S133451029,American Robin,Turdus migratorius,27969,2,US-CO,Park,L111059,Park,39.12713,-105.75408,2023-04-11,9:54 AM,eBird - Casual Observation,,0,,,3,,,,
S133457016,House Sparrow,Passer domesticus,30886,1,US-CO,Chaffee,L23538351,"12448 County Road 191, Salida, Colorado, US (38.612, -106.065)",38.6116955,-106.0653435,2023-04-11,4:40 PM,eBird - Traveling Count,16,1,0.75,,3,,,,
S133470266,House Sparrow,Passer domesticus,30886,10,US-CO,Chaffee,L1133761,Poncha Springs (town),38.5124115,-106.0736418,2023-04-11,6:59 PM,eBird - Traveling Count,18,1,1,,1,,,,
S133417037,Common Crossbill,Loxia curvirostra,31835,5,US-CO,Jefferson,L876859,Reynolds Ranch County Park,39.4663152,-105.2362776,2023-04-11,6:30 AM,eBird - Traveling Count,129,1,3.38,,3,F Flyover,,,
S133435163,Common Crossbill,Loxia curvirostra,31835,2,US-CO,Park,L23534329,"Forest Service Road 431, Fairplay, Colorado, US (39.038, -105.977)",39.0381226,-105.9771459,2023-04-11,12:06 PM,eBird - Traveling Count,43,1,0.91,,3,,Heard only.,,
S133457016,Pine Siskin,Spinus pinus,31931,1,US-CO,Chaffee,L23538351,"12448 County Road 191, Salida, Colorado, US (38.612, -106.065)",38.6116955,-106.0653435,2023-04-11,4:40 PM,eBird - Traveling Count,16,1,0.75,,3,,,,
S133470266,American Goldfinch,Spinus tristis,31953,2,US-CO,Chaffee,L1133761,Poncha Springs (town),38.5124115,-106.0736418,2023-04-11,6:59 PM,eBird - Traveling Count,18,1,1,,1,,,,
S133470266,Dark-eyed Junco,Junco hyemalis,32449,4,US-CO,Chaffee,L1133761,Poncha Springs (town),38.5124115,-106.0736418,2023-04-11,6:59 PM,eBird - Traveling Count,18,1,1,,1,,,,
S133417037,Dark-eyed Junco,Junco hyemalis,32449,12,US-CO,Jefferson,L876859,Reynolds Ranch County Park,39.4663152,-105.2362776,2023-04-11,6:30 AM,eBird - Traveling Count,129,1,3.38,,3,,,,
S133451029,Dark-eyed Junco,Junco hyemalis,32449,4,US-CO,Park,L111059,Park,39.12713,-105.75408,2023-04-11,9:54 AM,eBird - Casual Observation,,0,,,3,,,,
S133435163,White-crowned Sparrow,Zonotrichia leucophrys,32512,2,US-CO,Park,L23534329,"Forest Service Road 431, Fairplay, Colorado, US (39.038, -105.977)",39.0381226,-105.9771459,2023-04-11,12:06 PM,eBird - Traveling Count,43,1,0.91,,3,,,,
S133451029,Western Meadowlark,Sturnella neglecta,32893,1,US-CO,Park,L111059,Park,39.12713,-105.75408,2023-04-11,9:54 AM,eBird - Casual Observation,,0,,,3,,,,
S133470266,Red-winged Blackbird,Agelaius phoeniceus,33101,1,US-CO,Chaffee,L1133761,Poncha Springs (town),38.5124115,-106.0736418,2023-04-11,6:59 PM,eBird - Traveling Count,18,1,1,,1,,,,
S133470266,Common Grackle,Quiscalus quiscula,33177,3,US-CO,Chaffee,L1133761,Poncha Springs (town),38.5124115,-106.0736418,2023-04-11,6:59 PM,eBird - Traveling Count,18,1,1,,1,,,,
S133556252,Canada Goose,Branta canadensis,319,3,US-CO,Fremont,L111034,Fremont,38.47143,-105.47575,2023-04-12,4:34 PM,eBird - Traveling Count,70,1,86.29,,3,,,,
S133564472,Canada Goose,Branta canadensis,319,10,US-CO,Fremont,L444747,MacKenzie Ave. bridge,38.4223606,-105.1786637,2023-04-12,6:57 PM,eBird - Traveling Count,20,1,0.47,,2,,,With mady,
S133511652,Canada Goose,Branta canadensis,319,2,US-CO,Gunnison,L23548180,"172 Blackstock Drive, Crested Butte, Colorado, US (38.815, -106.885)",38.8151439,-106.8845287,2023-04-12,8:30 AM,eBird - Traveling Count,68,1,5.7,,3,,,,
S133564472,Northern Shoveler,Spatula clypeata,464,1,US-CO,Fremont,L444747,MacKenzie Ave. bridge,38.4223606,-105.1786637,2023-04-12,6:57 PM,eBird - Traveling Count,20,1,0.47,,2,,,With mady,
S133556252,Mallard,Anas platyrhynchos,505,1,US-CO,Fremont,L111034,Fremont,38.47143,-105.47575,2023-04-12,4:34 PM,eBird - Traveling Count,70,1,86.29,,3,,,,
S133564472,Mallard,Anas platyrhynchos,505,6,US-CO,Fremont,L444747,MacKenzie Ave. bridge,38.4223606,-105.1786637,2023-04-12,6:57 PM,eBird - Traveling Count,20,1,0.47,,2,,,With mady,
S133564472,Ring-necked Duck,Aythya collaris,623,4,US-CO,Fremont,L444747,MacKenzie Ave. bridge,38.4223606,-105.1786637,2023-04-12,6:57 PM,eBird - Traveling Count,20,1,0.47,,2,,,With mady,
S133564472,Hooded Merganser,Lophodytes cucullatus,700,5,US-CO,Fremont,L444747,MacKenzie Ave. bridge,38.4223606,-105.1786637,2023-04-12,6:57 PM,eBird - Traveling Count,20,1,0.47,,2,,,With mady,
S133556252,Goosander,Mergus merganser,708,4,US-CO,Fremont,L111034,Fremont,38.47143,-105.47575,2023-04-12,4:34 PM,eBird - Traveling Count,70,1,86.29,,3,,,,
S133564472,Wild Turkey,Meleagris gallopavo,1207,18,US-CO,Fremont,L444747,MacKenzie Ave. bridge,38.4223606,-105.1786637,2023-04-12,6:57 PM,eBird - Traveling Count,20,1,0.47,,2,,,With mady,
S133498765,Gunnison Sage-Grouse,Centrocercus minimus,1246,10,US-CO,Gunnison,L268759,Waunita Hot Springs lek,38.46368,-106.61143,2023-04-12,6:30 AM,eBird - Stationary Count,64,0,,,3,,,,556821471 556821511 556822041
S133521583,Collared Dove,Streptopelia decaocto,2033,1,US-CO,Gunnison,L23550026,"15 Paradise Road, Crested Butte, Colorado, US (38.906, -106.972)",38.9092238,-106.9710894,2023-04-12,10:08 AM,eBird - Traveling Count,61,1,0.2,,3,,,,
S133511652,Collared Dove,Streptopelia decaocto,2033,1,US-CO,Gunnison,L23548180,"172 Blackstock Drive, Crested Butte, Colorado, US (38.815, -106.885)",38.8151439,-106.8845287,2023-04-12,8:30 AM,eBird - Traveling Count,68,1,5.7,,3,,,,
S133556252,White-winged Dove,Zenaida asiatica,2382,1,US-CO,Fremont,L111034,Fremont,38.47143,-105.47575,2023-04-12,4:34 PM,eBird - Traveling Count,70,1,86.29,,3,,,,
S133564472,American Coot,Fulica americana,5418,30,US-CO,Fremont,L444747,MacKenzie Ave. bridge,38.4223606,-105.1786637,2023-04-12,6:57 PM,eBird - Traveling Count,20,1,0.47,,2,,,With mady,
S133564472,Greater Yellowlegs,Tringa melanoleuca,6126,1,US-CO,Fremont,L444747,MacKenzie Ave. bridge,38.4223606,-105.1786637,2023-04-12,6:57 PM,eBird - Traveling Count,20,1,0.47,,2,,,With mady,
S133564472,Double-crested Cormorant,Nannopterum auritum,7188,20,US-CO,Fremont,L444747,MacKenzie Ave. bridge,38.4223606,-105.1786637,2023-04-12,6:57 PM,eBird - Traveling Count,20,1,0.47,,2,,,With mady,
S133543558,Great Blue Heron,Ardea herodias,7291,1,US-CO,Gunnison,L23554238,"61264-62182 U.S. 50, Gunnison, Colorado, US (38.436, -106.551)",38.4361075,-106.5509774,2023-04-12,3:35 PM,eBird - Casual Observation,,0,,,3,,,,
S133556252,Turkey Vulture,Cathartes aura,7550,1,US-CO,Fremont,L111034,Fremont,38.47143,-105.47575,2023-04-12,4:34 PM,eBird - Traveling Count,70,1,86.29,,3,,,,
S133564472,Turkey Vulture,Cathartes aura,7550,3,US-CO,Fremont,L444747,MacKenzie Ave. bridge,38.4223606,-105.1786637,2023-04-12,6:57 PM,eBird - Traveling Count,20,1,0.47,,2,,,With mady,
S133542445,Swainson's Hawk,Buteo swainsoni,8229,2,US-CO,Gunnison,L23554031,"48577 U.S. 50, Gunnison, Colorado, US (38.52, -106.774)",38.5203956,-106.7738465,2023-04-12,3:22 PM,eBird - Casual Observation,,0,,,3,,"Two light morph buteo flying low. Typical Swainson shape with pointy hands and overall thinner wings than RTH. Saw white underwing coverts and back flight feathers, brown colour throat contrasting with white chin. Seen briefly but good sight of them.",,
S133556252,Red-tailed Hawk,Buteo jamaicensis,8233,1,US-CO,Fremont,L111034,Fremont,38.47143,-105.47575,2023-04-12,4:34 PM,eBird - Traveling Count,70,1,86.29,,3,,,,
S133521583,Red-tailed Hawk,Buteo jamaicensis,8233,2,US-CO,Gunnison,L23550026,"15 Paradise Road, Crested Butte, Colorado, US (38.906, -106.972)",38.9092238,-106.9710894,2023-04-12,10:08 AM,eBird - Traveling Count,61,1,0.2,,3,,,,
S133511652,Red-tailed Hawk,Buteo jamaicensis,8233,2,US-CO,Gunnison,L23548180,"172 Blackstock Drive, Crested Butte, Colorado, US (38.815, -106.885)",38.8151439,-106.8845287,2023-04-12,8:30 AM,eBird - Traveling Count,68,1,5.7,,3,,,,
S133524124,Red-tailed Hawk,Buteo jamaicensis,8233,1,US-CO,Gunnison,L23550544,"18 Belleview Drive, Crested Butte, Colorado, US (38.907, -106.969)",38.9068582,-106.9692995,2023-04-12,11:48 AM,eBird - Stationary Count,9,1,,,3,,,,
S133564472,Northern Flicker,Colaptes auratus,11572,1,US-CO,Fremont,L444747,MacKenzie Ave. bridge,38.4223606,-105.1786637,2023-04-12,6:57 PM,eBird - Traveling Count,20,1,0.47,,2,,,With mady,
S133511652,Northern Flicker,Colaptes auratus,11572,2,US-CO,Gunnison,L23548180,"172 Blackstock Drive, Crested Butte, Colorado, US (38.815, -106.885)",38.8151439,-106.8845287,2023-04-12,8:30 AM,eBird - Traveling Count,68,1,5.7,,3,,,,
S133556252,American Kestrel,Falco sparverius,11697,2,US-CO,Fremont,L111034,Fremont,38.47143,-105.47575,2023-04-12,4:34 PM,eBird - Traveling Count,70,1,86.29,,3,,,,
S133529908,American Kestrel,Falco sparverius,11697,1,US-CO,Gunnison,L23550026,"15 Paradise Road, Crested Butte, Colorado, US (38.906, -106.972)",38.9092238,-106.9710894,2023-04-12,12:01 PM,eBird - Traveling Count,60,1,0.72,,3,,,,557102021 557102031
S133524124,American Kestrel,Falco sparverius,11697,1,US-CO,Gunnison,L23550544,"18 Belleview Drive, Crested Butte, Colorado, US (38.907, -106.969)",38.9068582,-106.9692995,2023-04-12,11:48 AM,eBird - Stationary Count,9,1,,,3,,,,
S133556252,Steller's Jay,Cyanocitta stelleri,20766,1,US-CO,Fremont,L111034,Fremont,38.47143,-105.47575,2023-04-12,4:34 PM,eBird - Traveling Count,70,1,86.29,,3,,,,
S133521583,Steller's Jay,Cyanocitta stelleri,20766,2,US-CO,Gunnison,L23550026,"15 Paradise Road, Crested Butte, Colorado, US (38.906, -106.972)",38.9092238,-106.9710894,2023-04-12,10:08 AM,eBird - Traveling Count,61,1,0.2,,3,,,,
S133511652,Steller's Jay (Interior),Cyanocitta stelleri [diademata Group],20772,2,US-CO,Gunnison,L23548180,"172 Blackstock Drive, Crested Butte, Colorado, US (38.815, -106.885)",38.8151439,-106.8845287,2023-04-12,8:30 AM,eBird - Traveling Count,68,1,5.7,,3,,,,
S133521583,Black-billed Magpie,Pica hudsonia,20972,5,US-CO,Gunnison,L23550026,"15 Paradise Road, Crested Butte, Colorado, US (38.906, -106.972)",38.9092238,-106.9710894,2023-04-12,10:08 AM,eBird - Traveling Count,61,1,0.2,,3,,,,
S133511652,Black-billed Magpie,Pica hudsonia,20972,4,US-CO,Gunnison,L23548180,"172 Blackstock Drive, Crested Butte, Colorado, US (38.815, -106.885)",38.8151439,-106.8845287,2023-04-12,8:30 AM,eBird - Traveling Count,68,1,5.7,,3,,,,
