taxon_sort,common_name,scientific_name,species_code,aba,world_lifer,US_lifer,media_lifer,freq_US,freq_MI,freq_IN,freq_KS,freq_CO4,freq_TX,freq_AZ,freq_CA,freq_UT,freq_NV,freq_ID,freq_ND,freq_MT,freq_CO6,freq_WA,midwest,colorado,texas,arizona,california,mountainwest,cascadia,freq_max,Column1,Column2,target,region,exotic,vagrant,comment,Sensitive
33302,Colima Warbler ,Leiothlypis crissalis,colwar,2,1,1,1,0.01%,0.00%,0.00%,0.00%,0.00%,0.16%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.16%,0.00%,0.00%,0.00%,0.00%,0.16%,FALSE,700.00%,1,texas,,,big bend,
33303,Lucy's Warbler ,Leiothlypis luciae,lucwar,1,1,1,1,0.70%,0.00%,0.00%,0.00%,0.09%,0.06%,20.28%,0.20%,1.33%,3.96%,0.00%,0.00%,0.00%,0.04%,0.00%,0.00%,0.09%,0.06%,20.28%,0.20%,3.96%,0.00%,20.28%,FALSE,577.31%,,,,,,
33304,Nashville Warbler ,Leiothlypis ruficapilla,naswar,1,,,,3.00%,0.48%,2.68%,2.71%,0.00%,10.00%,0.00%,2.00%,0.00%,0.00%,2.35%,0.05%,1.00%,0.00%,3.00%,2.71%,0.00%,10.00%,0.00%,2.00%,2.35%,3.00%,10.00%,FALSE,348.95%,0,,,,,
33309,Virginia's Warbler ,Leiothlypis virginiae,virwar,1,1,1,1,0.25%,0.00%,0.00%,0.00%,0.28%,0.05%,3.17%,0.03%,3.16%,0.98%,0.47%,0.00%,0.02%,3.51%,0.00%,0.00%,0.28%,0.05%,3.17%,0.03%,3.16%,0.00%,3.17%,FALSE,331.69%,1,"arizona, mountainwest",,,"Hard in AZ, but possible with crossbill in ID",
33313,Connecticut Warbler ,Oporornis agilis,conwar,2,,,1,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.09%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.09%,0.00%,0.09%,FALSE,700.00%,0,,,,,
33314,Grey-crowned Yellowthroat ,Geothlypis poliocephala,gycyel,4,1,1,1,0.00%,0.00%,0.00%,0.00%,0.00%,0.01%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.01%,0.00%,0.00%,0.00%,0.00%,0.01%,FALSE,700.00%,0,texas,,,rare,
33327,MacGillivray's Warbler ,Geothlypis tolmiei,macwar,1,1,1,1,0.79%,0.00%,0.00%,0.00%,0.01%,0.22%,2.38%,3.08%,7.61%,4.42%,7.02%,0.00%,8.17%,4.21%,5.64%,0.00%,0.01%,0.22%,2.38%,3.08%,8.17%,5.64%,8.17%,FALSE,293.25%,,,,,,
33328,Mourning Warbler ,Geothlypis philadelphia,mouwar,1,,,,1.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.42%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.42%,0.00%,0.42%,FALSE,695.90%,0,,,,,
33333,Kentucky Warbler ,Geothlypis formosa,kenwar,1,,,,1.00%,0.01%,1.31%,0.52%,0.00%,4.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1.31%,0.00%,4.00%,0.00%,0.00%,0.00%,0.00%,4.00%,FALSE,527.31%,0,,,,,
33348,Common Yellowthroat ,Geothlypis trichas,comyel,1,,,,17.00%,0.85%,6.29%,2.34%,0.00%,12.00%,10.00%,12.00%,6.00%,5.00%,7.46%,28.85%,14.00%,7.00%,15.00%,6.29%,0.00%,12.00%,10.00%,12.00%,28.85%,15.00%,28.85%,FALSE,240.02%,0,,,,,
33377,Hooded Warbler ,Setophaga citrina,hoowar,1,,,,2.00%,0.07%,1.22%,0.02%,0.00%,9.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.01%,0.00%,0.00%,0.00%,1.22%,0.00%,9.00%,0.00%,0.00%,0.01%,0.00%,9.00%,FALSE,616.13%,0,,,,,
33378,American Redstart ,Setophaga ruticilla,amered,1,,,,8.00%,0.04%,0.72%,0.16%,0.00%,5.00%,0.00%,0.00%,0.00%,0.00%,1.27%,8.89%,6.00%,0.00%,1.00%,0.72%,0.00%,5.00%,0.00%,0.00%,8.89%,1.00%,8.89%,FALSE,398.58%,0,,,,,
33379,Kirtland's Warbler ,Setophaga kirtlandii,kirwar,2,1,1,1,0.05%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,TRUE,#DIV/0!,1,MI,,,MI,
33380,Cape May Warbler ,Setophaga tigrina,camwar,1,,,,1.00%,0.02%,0.12%,0.01%,0.00%,1.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.01%,0.00%,0.00%,0.00%,0.12%,0.00%,1.00%,0.00%,0.00%,0.01%,0.00%,1.00%,FALSE,620.29%,0,,,,,
33381,Cerulean Warbler ,Setophaga cerulea,cerwar,2,,,,1.00%,0.02%,0.74%,0.02%,0.00%,2.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.01%,0.00%,0.00%,0.00%,0.74%,0.00%,2.00%,0.00%,0.00%,0.01%,0.00%,2.00%,FALSE,510.87%,0,,,,,
33383,Northern Parula ,Setophaga americana,norpar,1,,,,7.00%,0.13%,11.90%,9.63%,0.00%,8.00%,0.00%,0.00%,0.00%,0.00%,0.07%,0.01%,0.00%,0.00%,0.00%,11.90%,0.00%,8.00%,0.00%,0.00%,0.07%,0.00%,11.90%,FALSE,417.22%,0,,,,,
33386,Tropical Parula ,Setophaga pitiayumi,tropar,3,1,1,1,0.01%,0.00%,0.00%,0.00%,0.00%,0.29%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.01%,0.00%,0.00%,0.00%,0.29%,0.00%,0.00%,0.00%,0.00%,0.29%,FALSE,700.00%,1,texas,,,,
33399,Magnolia Warbler ,Setophaga magnolia,magwar,1,,,,3.00%,0.03%,0.25%,0.01%,0.00%,3.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.18%,0.00%,0.00%,0.00%,0.25%,0.00%,3.00%,0.00%,0.00%,0.18%,0.00%,3.00%,FALSE,613.26%,0,,,,,
33401,Bay-breasted Warbler ,Setophaga castanea,babwar,1,,,,1.00%,0.00%,0.08%,0.00%,0.00%,1.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.07%,0.00%,0.00%,0.00%,0.08%,0.00%,1.00%,0.00%,0.00%,0.07%,0.00%,1.00%,FALSE,610.02%,0,,,,,
33402,Blackburnian Warbler ,Setophaga fusca,bkbwar,1,,,,2.00%,0.04%,0.35%,0.01%,0.00%,2.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.07%,0.00%,0.00%,0.00%,0.35%,0.00%,2.00%,0.00%,0.00%,0.07%,0.00%,2.00%,FALSE,578.99%,0,,,,,
33404,Yellow Warbler ,Setophaga petechia,yelwar,1,,,,15.00%,3.07%,7.75%,2.55%,0.00%,6.00%,19.00%,13.00%,31.00%,12.00%,34.41%,37.64%,38.00%,27.00%,17.00%,7.75%,0.00%,6.00%,19.00%,13.00%,38.00%,17.00%,38.00%,FALSE,264.02%,0,,,,,
33446,Chestnut-sided Warbler ,Setophaga pensylvanica,chswar,1,,,,4.00%,0.04%,0.29%,0.04%,0.00%,3.00%,0.00%,0.00%,0.00%,0.00%,0.01%,0.60%,0.00%,0.00%,0.00%,0.29%,0.00%,3.00%,0.00%,0.00%,0.60%,0.00%,3.00%,FALSE,539.93%,0,,,,,
33448,Blackpoll Warbler ,Setophaga striata,bkpwar,1,,,,2.00%,0.01%,0.40%,0.19%,0.00%,2.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.27%,0.00%,0.00%,0.00%,0.40%,0.00%,2.00%,0.00%,0.00%,0.27%,0.00%,2.00%,FALSE,526.20%,0,,,,,
33451,Black-throated Blue Warbler ,Setophaga caerulescens,btbwar,1,,,,3.00%,0.01%,0.08%,0.11%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.11%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.11%,FALSE,700.00%,0,,,,,
33458,Palm Warbler ,Setophaga palmarum,palwar,1,,,,4.00%,2.65%,7.10%,1.23%,0.00%,1.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.01%,0.00%,0.00%,0.00%,7.10%,0.00%,1.00%,0.00%,0.00%,0.01%,0.00%,7.10%,FALSE,612.81%,0,,,,,
33463,Pine Warbler ,Setophaga pinus,pinwar,1,,,,5.00%,3.22%,3.45%,0.03%,0.00%,2.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,3.45%,0.00%,2.00%,0.00%,0.00%,0.00%,0.00%,3.45%,FALSE,443.12%,0,,,,,
33469,Yellow-rumped Warbler ,Setophaga coronata,yerwar,1,,,,15.00%,14.10%,23.58%,21.99%,18.00%,12.00%,12.00%,6.00%,9.00%,8.00%,13.52%,0.30%,18.00%,10.00%,9.00%,23.58%,18.00%,12.00%,12.00%,6.00%,18.00%,9.00%,23.58%,FALSE,167.44%,0,,,,,
33478,Yellow-throated Warbler ,Setophaga dominica,yetwar,1,,,,2.00%,0.16%,10.38%,1.84%,0.00%,3.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,10.38%,0.00%,3.00%,0.00%,0.00%,0.00%,0.00%,10.38%,FALSE,543.05%,0,,,,,
33490,Prairie Warbler ,Setophaga discolor,prawar,1,,,,2.00%,0.03%,3.23%,0.07%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,3.23%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,3.23%,FALSE,700.00%,0,,,,,
33498,Grace's Warbler ,Setophaga graciae,grawar,1,1,1,1,0.20%,0.00%,0.00%,0.00%,0.05%,0.03%,5.91%,0.03%,1.21%,0.27%,0.00%,0.00%,0.00%,0.44%,0.00%,0.00%,0.05%,0.03%,5.91%,0.03%,1.21%,0.00%,5.91%,FALSE,572.20%,,,,,,
33504,Black-throated Grey Warbler ,Setophaga nigrescens,btywar,1,1,1,1,1.01%,0.01%,0.00%,0.00%,0.43%,0.06%,7.41%,2.63%,3.04%,4.49%,0.72%,0.00%,0.04%,1.07%,4.51%,0.01%,0.43%,0.06%,7.41%,2.63%,4.49%,4.51%,7.41%,FALSE,265.51%,,,,,,
33509,Townsend's Warbler ,Setophaga townsendi,towwar,1,1,1,1,0.78%,0.00%,0.00%,0.00%,0.03%,0.26%,5.98%,2.82%,0.01%,0.11%,3.86%,0.00%,4.74%,0.00%,4.31%,0.00%,0.03%,0.26%,5.98%,2.82%,4.74%,4.31%,5.98%,FALSE,230.71%,,,,,,
33513,Hermit Warbler ,Setophaga occidentalis,herwar,1,1,1,1,0.40%,0.00%,0.00%,0.00%,0.00%,0.02%,1.43%,3.26%,0.00%,0.05%,0.00%,0.00%,0.00%,0.00%,0.46%,0.00%,0.00%,0.02%,1.43%,3.26%,0.05%,0.46%,3.26%,FALSE,437.16%,1,california,,,,
33518,Golden-cheeked Warbler ,Setophaga chrysoparia,gchwar,2,1,1,1,0.09%,0.00%,0.00%,0.00%,0.00%,1.93%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1.93%,0.00%,0.00%,0.00%,0.00%,1.93%,FALSE,700.00%,1,texas,,,,
33519,Black-throated Green Warbler ,Setophaga virens,btnwar,1,,,,4.00%,0.56%,2.84%,0.14%,0.00%,7.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.03%,0.00%,0.00%,0.00%,2.84%,0.00%,7.00%,0.00%,0.00%,0.03%,0.00%,7.00%,FALSE,496.68%,0,,,,,
33523,Mexican Fan-tailed Warbler ,Basileuterus lachrymosus,fatwar,4,1,1,1,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.03%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.03%,0.00%,0.00%,0.00%,0.03%,FALSE,700.00%,0,arizona,,,rare,
33524,Rufous-capped Warbler ,Basileuterus rufifrons,rucwar,3,1,1,1,0.01%,0.00%,0.00%,0.00%,0.00%,0.01%,0.22%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.01%,0.22%,0.00%,0.00%,0.00%,0.22%,FALSE,669.57%,1,arizona,,,,
33548,Golden-crowned Warbler ,Basileuterus culicivorus,gcrwar,4,1,1,1,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,TRUE,#DIV/0!,0,texas,,1,rare,
33642,Canada Warbler ,Cardellina canadensis,canwar,1,,,,1.00%,0.00%,0.01%,0.00%,0.00%,1.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.17%,0.00%,0.00%,0.00%,0.01%,0.00%,1.00%,0.00%,0.00%,0.17%,0.00%,1.00%,FALSE,593.32%,0,,,,,
33643,Wilson's Warbler ,Cardellina pusilla,wlswar,1,,,,4.00%,0.00%,0.02%,0.18%,0.00%,3.00%,16.00%,16.00%,1.00%,2.00%,1.68%,0.09%,2.00%,3.00%,11.00%,0.18%,0.00%,3.00%,16.00%,16.00%,2.00%,11.00%,16.00%,FALSE,232.44%,0,,,,,
33647,Red-faced Warbler ,Cardellina rubrifrons,refwar,2,1,1,1,0.11%,0.00%,0.00%,0.00%,0.00%,0.00%,4.74%,0.00%,0.00%,0.01%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,4.74%,0.00%,0.01%,0.00%,4.74%,FALSE,698.53%,1,arizona,,,,
33654,Painted Redstart ,Myioborus pictus,paired,2,1,1,1,0.22%,0.00%,0.00%,0.00%,0.00%,0.09%,7.86%,0.01%,0.02%,0.06%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.09%,7.86%,0.01%,0.06%,0.00%,7.86%,FALSE,685.68%,,,,,,
33657,Slate-throated Redstart ,Myioborus miniatus,sltred,4,1,1,1,0.00%,0.00%,0.00%,0.00%,0.00%,0.01%,0.12%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.01%,0.12%,0.00%,0.00%,0.00%,0.12%,FALSE,646.15%,0,arizona,,,rare,
33710,Hepatic Tanager ,Piranga flava,heptan,2,1,1,1,0.18%,0.00%,0.00%,0.00%,0.02%,0.12%,7.13%,0.02%,0.00%,0.01%,0.00%,0.00%,0.00%,0.08%,0.00%,0.00%,0.02%,0.12%,7.13%,0.02%,0.01%,0.00%,7.13%,FALSE,683.50%,,,,,,
33729,Summer Tanager ,Piranga rubra,sumtan,1,,,,4.00%,0.03%,1.27%,2.34%,0.00%,16.00%,13.00%,1.00%,1.00%,1.00%,0.02%,0.07%,0.00%,0.00%,0.00%,2.34%,0.00%,16.00%,13.00%,1.00%,1.00%,0.00%,16.00%,FALSE,335.93%,0,,,,,
33733,Scarlet Tanager ,Piranga olivacea,scatan,1,,,,5.00%,0.04%,2.08%,0.15%,0.00%,6.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.69%,0.00%,0.00%,0.00%,2.08%,0.00%,6.00%,0.00%,0.00%,0.69%,0.00%,6.00%,FALSE,478.65%,0,,,,,
33735,Western Tanager ,Piranga ludoviciana,westan,1,1,1,1,2.67%,0.00%,0.03%,0.00%,0.09%,0.54%,21.58%,12.51%,15.17%,9.72%,19.10%,0.05%,17.56%,10.68%,14.75%,0.03%,0.09%,0.54%,21.58%,12.51%,19.10%,14.75%,21.58%,FALSE,220.20%,,,,,,
33738,Flame-coloured Tanager ,Piranga bidentata,flctan,3,1,1,1,0.01%,0.00%,0.00%,0.00%,0.00%,0.00%,0.31%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.31%,0.00%,0.00%,0.00%,0.31%,FALSE,700.00%,1,arizona,,,,
33809,Crimson-collared Grosbeak ,Rhodothraupis celaeno,crcgro,4,1,1,1,0.00%,0.00%,0.00%,0.00%,0.00%,0.06%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.06%,0.00%,0.00%,0.00%,0.00%,0.06%,FALSE,700.00%,0,texas,,,"rare, but regular",
33811,Northern Cardinal ,Cardinalis cardinalis,norcar,1,,,,41.00%,50.35%,65.95%,51.56%,0.00%,52.00%,18.00%,0.00%,0.00%,0.00%,0.00%,0.89%,0.00%,0.00%,0.00%,65.95%,0.00%,52.00%,18.00%,0.00%,0.89%,0.00%,65.95%,FALSE,337.36%,0,,,,,
33831,Pyrrhuloxia ,Cardinalis sinuatus,pyrrhu,1,1,1,1,0.33%,0.00%,0.00%,0.00%,0.00%,2.09%,5.99%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,2.09%,5.99%,0.00%,0.00%,0.00%,5.99%,FALSE,518.94%,,,,,,
33837,Yellow Grosbeak ,Pheucticus chrysopeplus,yelgro,4,1,1,1,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.01%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.02%,0.00%,0.00%,0.00%,0.00%,0.01%,0.00%,0.00%,0.00%,0.01%,FALSE,700.00%,0,arizona,,,rare,
33853,Rose-breasted Grosbeak ,Pheucticus ludovicianus,robgro,1,,,,7.00%,0.83%,3.83%,1.14%,0.00%,8.00%,1.00%,0.00%,0.00%,0.00%,0.03%,3.89%,0.00%,0.00%,0.00%,3.83%,0.00%,8.00%,1.00%,0.00%,3.89%,0.00%,8.00%,FALSE,334.93%,0,,,,,
33855,Black-headed Grosbeak ,Pheucticus melanocephalus,bkhgro,1,1,1,1,3.97%,0.00%,0.00%,0.03%,0.17%,0.44%,25.96%,20.32%,19.49%,8.24%,16.78%,3.20%,12.81%,11.87%,26.84%,0.03%,0.17%,0.44%,25.96%,20.32%,19.49%,26.84%,26.84%,TRUE,201.49%,1,,,,,
33890,Blue Bunting ,Cyanocompsa parellina,blubun,4,1,1,1,0.00%,0.00%,0.00%,0.00%,0.00%,0.01%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.01%,0.00%,0.00%,0.00%,0.00%,0.01%,FALSE,700.00%,0,texas,,,rare,
33895,Blue Grosbeak ,Passerina caerulea,blugrb1,1,,,,3.00%,0.00%,0.68%,0.19%,0.00%,6.00%,7.00%,3.00%,2.00%,3.00%,0.16%,0.37%,0.00%,4.00%,0.00%,0.68%,0.00%,6.00%,7.00%,3.00%,3.00%,0.00%,7.00%,FALSE,249.03%,0,,,,,
33903,Lazuli Bunting ,Passerina amoena,lazbun,1,1,1,1,1.51%,0.00%,0.00%,0.03%,0.24%,0.34%,6.46%,6.46%,14.54%,6.18%,15.71%,6.94%,11.84%,6.54%,8.06%,0.03%,0.24%,0.34%,6.46%,6.46%,15.71%,8.06%,15.71%,FALSE,294.81%,,,,,,
33904,Indigo Bunting ,Passerina cyanea,indbun,1,,,,10.00%,0.08%,3.54%,2.41%,0.00%,16.00%,1.00%,0.00%,0.00%,1.00%,0.09%,1.92%,0.00%,1.00%,0.00%,3.54%,0.00%,16.00%,1.00%,0.00%,1.92%,0.00%,16.00%,FALSE,498.66%,0,,,,,
33912,Varied Bunting ,Passerina versicolor,varbun,2,1,1,1,0.07%,0.00%,0.00%,0.00%,0.00%,0.28%,1.44%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.28%,1.44%,0.00%,0.00%,0.00%,1.44%,FALSE,586.05%,1,texas,,,,
33917,Painted Bunting ,Passerina ciris,paibun,1,,,,1.00%,0.00%,0.00%,0.05%,0.00%,10.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.05%,0.00%,10.00%,0.00%,0.00%,0.00%,0.00%,10.00%,FALSE,696.75%,0,,,,,
33923,Dickcissel ,Spiza americana,dickci,1,,,,2.00%,0.00%,0.19%,1.05%,0.00%,5.00%,0.00%,0.00%,0.00%,0.00%,0.00%,4.47%,0.00%,2.00%,0.00%,1.05%,0.00%,5.00%,0.00%,0.00%,4.47%,0.00%,5.00%,FALSE,332.70%,0,,,,,
34856,Morelet's Seedeater ,Sporophila morelleti,whcsee1,3,1,1,1,0.01%,0.00%,0.00%,0.00%,0.00%,0.16%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.16%,0.00%,0.00%,0.00%,0.00%,0.16%,FALSE,700.00%,1,texas,,,,
34926,Bananaquit ,Coereba flaveola,banana,4,,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,TRUE,#DIV/0!,0,,,,,
